title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,summary_gpt,themes,tone,age_range,needs_fix
Possum Magic,Mem Fox,https://www.goodreads.com/book/show/977817.Possum_Magic,Possum magic,Mem Fox,https://covers.openlibrary.org/b/id/112761-L.jpg,https://openlibrary.org/works/OL650933W,"When Grandma Poss's magic turns Hush invisible, the two possums take a culinary tour of Australia to find the food that will make her visible once more.",Possum Magic,Mem Fox,Two possums embark on a culinary tour of Australia to help one of them become visible again after a magical mishap.,"magic, friendship, culinary, Australia",whimsical,3-5,False
Outside Over There,Maurice Sendak,https://www.goodreads.com/book/show/120711.Outside_Over_There,Outside over there,Maurice Sendak,https://covers.openlibrary.org/b/id/3094342-L.jpg,https://openlibrary.org/works/OL2568824W,"With Papa off to sea and Mama despondent, Ida must go outside over there to rescue her baby sister from goblins who steal her to be a goblin's bride.",Outside Over There,Maurice Sendak,A young girl named Ida embarks on a magical adventure to save her baby sister from goblins who want to make her their bride.,"sibling love, bravery, imagination, family",whimsical,6-8,False
Millions of Cats,Wanda Gág,https://www.goodreads.com/book/show/621739.Millions_of_Cats,Millions of cats,Wanda Gág,https://covers.openlibrary.org/b/id/6610541-L.jpg,https://openlibrary.org/works/OL2013432W,"Millions of Cats is a wonderful tale of vanity versus humility, written and illustrated by the singular Wanda Gag. An old man and his wife decide to get a cat, so the old man goes out in search of the prettiest cat of all. When he is forced to choose from ""hundreds, thousands, millions and billions and trillions"" of cats, he (naturally) brings them all home. When the wife points out their inability to support the legion of felines, it is left to the cats to decide who among them is the prettiest. Anyone who has ever owned more than a single cat can tell you what happens next.

Gag's simple, appealing black ink drawings are perfect for the story, somehow capturing at least the idea of millions of cats in a single page. Repeated lines and the sing-song title refrain make this a read-aloud natural.(Ages 4 to 8) --This text refers to the Hardcover edition. 

""This Newbery Honor winner is distinguished by innovative design and a strong storyteller's cadence."" (School Library Journal's ""One Hundred Books that Shaped the Century"")",Millions Of Cats,Wanda Gág,"A tale of vanity versus humility unfolds as an old man brings home countless cats, leading to a humorous dilemma. The whimsical story is complemented ink illustrations, making it a delightful read-aloud choice.","vanity, humility, decision-making, humor",whimsical,4-8,False
"The Jungle Book (Jungle Book, #1)",Rudyard Kipling,https://www.goodreads.com/book/show/77270.The_Jungle_Book,The Jungle Book,Rudyard Kipling,https://covers.openlibrary.org/b/id/3344204-L.jpg,https://openlibrary.org/works/OL19870W,"The adventures of Mowgli, a man-child raised by wolves in the jungle, have captured the imaginations not just of children, but of all readers, for generations.","The Jungle Book (Jungle Book, #1)",Rudyard Kipling,The adventures of a boy raised the jungle have captivated readers for generations.,"nature, identity, friendship",adventurous,8-12,False
Ox-Cart Man,Donald Hall,https://www.goodreads.com/book/show/608601.Ox_Cart_Man,Ox-cart man,Donald Hall,https://covers.openlibrary.org/b/id/401186-L.jpg,https://openlibrary.org/works/OL266050W,Describes the day-to-day life throughout the changing seasons of an early 19th-century New England family,Ox-Cart Man,Donald Hall,A glimpse into the daily life of a New England family in the early 19th century as they navigate the changing seasons.,"family, nature, historical, seasons",nostalgic,6-8,False
The Princess and the Goblin,George MacDonald,https://www.goodreads.com/book/show/444381.The_Princess_and_the_Goblin,The princess and the goblin,George MacDonald,https://covers.openlibrary.org/b/id/13192917-L.jpg,https://openlibrary.org/works/OL6583284W,A little princess is protected by her friend Curdie who knows how to frighten the goblin miners who live beneath the castle.,The Princess And The Goblin,George Macdonald,A little princess is protected Curdie from the goblin miners living beneath the castle.,"friendship, bravery, loyalty",adventurous,8-10,False
The Berenstain Bears Learn About Strangers,Stan Berenstain,https://www.goodreads.com/book/show/764436.The_Berenstain_Bears_Learn_About_Strangers,The Berenstain Bears learn about strangers,Stan Berenstain,https://covers.openlibrary.org/b/id/4196958-L.jpg,https://openlibrary.org/works/OL72964W,The Berenstain Bear cubs learn not to be overly friendly with strangers and give their rules for dealing with them.,The Berenstain Bears Learn About Strangers,Stan Berenstain,The Berenstain Bear cubs learn about safety around strangers and develop rules for how to interact with them.,"safety, rules, friendship",cautious,4-7,False
The Help,Kathryn Stockett,https://www.goodreads.com/book/show/4667024-the-help,The Help,Kathryn Stockett,https://covers.openlibrary.org/b/id/8387264-L.jpg,https://openlibrary.org/works/OL11999891W,"Three ordinary women are about to take one extraordinary step.

Twenty-two-year-old Skeeter has just returned home after graduating from Ole Miss. She may have a degree, but it is 1962, Mississippi, and her mother will not be happy till Skeeter has a ring on her finger. Skeeter would normally find solace with her beloved maid Constantine, the woman who raised her, but Constantine has disappeared and no one will tell Skeeter where she has gone.

Aibileen is a black maid, a wise, regal woman raising her seventeenth white child. Something has shifted inside her after the loss of her own son, who died while his bosses looked the other way. She is devoted to the little girl she looks after, though she knows both their hearts may be broken.

Minny, Aibileen's best friend, is short, fat, and perhaps the sassiest woman in Mississippi. She can cook like nobody's business, but she can't mind her tongue, so she's lost yet another job. Minny finally finds a position working for someone too new to town to know her reputation. But her new boss has secrets of her own.

Seemingly as different from one another as can be, these women will nonetheless come together for a clandestine project that will put them all at risk. And why? Because they are suffocating within the lines that define their town and their times. And sometimes lines are made to be crossed.

In pitch-perfect voices, Kathryn Stockett creates three extraordinary women whose determination to start a movement of their own forever changes a town, and the way women, mothers, daughters, caregivers, friends, view one another. A deeply moving novel filled with poignancy, humor, and hope, The Help is a timeless and universal story about the lines we abide by, and the ones we don't.",The Help,Kathryn Stockett,"Set in 1962 Mississippi, three women navigate their lives amidst racial tensions and societal expectations. Aibileen, a black maid, faces heartbreak while caring for a white child, as Skeeter seeks answers about her missing maid, Constantine.","racial inequality, friendship, identity, social expectations",emotional,14+,False
"The Wonderful Flight to the Mushroom Planet (The Mushroom Planet, #1)",Eleanor Cameron,https://www.goodreads.com/book/show/527747.The_Wonderful_Flight_to_the_Mushroom_Planet,The wonderful flight to the Mushroom Planet,Eleanor Cameron,https://covers.openlibrary.org/b/id/4765106-L.jpg,https://openlibrary.org/works/OL4280505W,"The adventures of Chuck and David, two boys who travel to the alien planet Basidium in their homemade spaceship.","The Wonderful Flight To The Mushroom Planet (The Mushroom Planet, #1)",Eleanor Cameron,Two boys embark on adventures to an alien planet in their homemade spaceship.,"friendship, imagination, exploration",adventurous,6-8,False
"Goodnight, Goodnight, Construction Site",Sherri Duskey Rinker,https://www.goodreads.com/book/show/9676990-goodnight-goodnight-construction-site,"Goodnight, goodnight, construction site",Sherri Duskey Rinker,https://covers.openlibrary.org/b/id/7351895-L.jpg,https://openlibrary.org/works/OL16211256W,"At sunset, when their work is done for the day, a crane truck, a cement mixer, and other pieces of construction equipment make their way to their resting places and go to sleep.","Goodnight, Goodnight, Construction Site",Sherri Duskey Rinker,A group of construction vehicles wind down and go to sleep at the end of the day.,"routine, community, bedtime, work ethic",calm,3-5,False
"Dear Mr. Henshaw (Leigh Botts, #1)",Beverly Cleary,https://www.goodreads.com/book/show/105999.Dear_Mr_Henshaw,Dear Mr. Henshaw,Beverly Cleary,https://covers.openlibrary.org/b/id/12447257-L.jpg,https://openlibrary.org/works/OL151997W,"Dear Mr. Henshaw is a juvenile epistolary novel by Beverly Cleary and illustrator Paul O. Zelinsky that was awarded the Newbery Medal in 1984. Based on a 2007 online poll, the National Education Association listed the book as one of its ""Teachers' Top 100 Books for Children"".","Dear Mr. Henshaw (Leigh Botts, #1)",Beverly Cleary,"A juvenile epistolary novel that won the Newbery Medal in 1984, recommended Education Association as one of the top books for children.","friendship, identity, communication",thoughtful,8-12,False
"Julie of the Wolves (Julie of the Wolves, #1)",Jean Craighead George,https://www.goodreads.com/book/show/386286.Julie_of_the_Wolves,Julie of the Wolves,Jean Craighead George,https://covers.openlibrary.org/b/id/12903627-L.jpg,https://openlibrary.org/works/OL111833W,"Miyax, like many adolescents, is torn. But unlike most, her choices may determine whether she lives or dies. At 13, an orphan, and unhappily married, Miyax runs away from her husband's parents' home, hoping to reach San Francisco and her pen pal. But she becomes lost in the vast Alaskan tundra, with no food, no shelter, and no idea which is the way to safety. Now, more than ever, she must look hard at who she really is. Is she Miyax, Eskimo girl of the old ways? Or is she Julie (her ""gussak""-white people-name), the modernized teenager who must mock the traditional customs? And when a pack of wolves begins to accept her into their community, Miyax must learn to think like a wolf as well. If she trusts her Eskimo instincts, will she stand a chance of surviving?","Julie Of The Wolves (Julie Of The Wolves, #1)",Jean Craighead George,"A young girl, Miyax, runs away from an unhappy marriage in Alaska to find her pen pal in San Francisco, but gets lost in the wilderness. She must confront her identity as an Eskimo girl with traditional customs and as a modern teenager to survive.","identity, tradition, survival, nature",introspective,10-14,False
"Love That Dog (Jack, #1)",Sharon Creech,https://www.goodreads.com/book/show/53498.Love_That_Dog,Love That Dog,Sharon Creech,https://covers.openlibrary.org/b/id/3240524-L.jpg,https://openlibrary.org/works/OL31545W,"*Love that Dog* is a story about a young boy named Jack, and how he learns to love poetry. At the same time, he learns to open up about his feelings on a subject learned only if you read the book. The novel is empathetic, joyful, and quite heartbreaking at times, hence creating a great book.","Love That Dog (Jack, #1)",Sharon Creech,A story about a young boy named Jack who learns to love poetry and open up about his feelings in a heartfelt novel.,"poetry, empathy, self-expression",emotional,8-12,False
