title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean
Goodnight Opus,Berkeley Breathed,https://www.goodreads.com/book/show/397277.Goodnight_Opus,Goodnight Opus,Berkeley Breathed,https://covers.openlibrary.org/b/id/3932979-L.jpg,https://openlibrary.org/works/OL2919714W,"When his grandmother reads his favorite book for the 210th time, Opus the penguin departs from the text and gets carried away on a fantastical nighttime journey.",Goodnight Opus,Berkeley Breathed
The Pushcart War,Jean Merrill,https://www.goodreads.com/book/show/219557.The_Pushcart_War,The Pushcart War,Jean Merrill,https://covers.openlibrary.org/b/id/6554930-L.jpg,https://openlibrary.org/works/OL15150004W,The outbreak of a war between truck drivers and pushcart peddlers brings the mounting problems of traffic to the attention of both the city of New York and the world.,The Pushcart War,Jean Merrill
Little Pea,Amy Krouse Rosenthal,https://www.goodreads.com/book/show/507402.Little_Pea,Little Pea,Amy Krouse Rosenthal,https://covers.openlibrary.org/b/id/601322-L.jpg,https://openlibrary.org/works/OL15057272W,"Little Pea hates eating candy for dinner, but his parents will not let him have his spinach dessert until he cleans his plate.",Little Pea,Amy Krouse Rosenthal
"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,https://www.goodreads.com/book/show/150739.Dealing_with_Dragons,Dealing with Dragons,Patricia C. Wrede,https://covers.openlibrary.org/b/id/113535-L.jpg,https://openlibrary.org/works/OL2660331W,"**A well written, fast paced YA fantasy with a good sense of humour. Cimorene, an independent minded princess, runs away from home and volunteers to be the a dragon's princess, getting caught up in dragon politics, magic, and the machinations of rival wizards. This is the first book in a series of four.**","Dealing With Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede
Big Red Barn,Margaret Wise Brown,https://www.goodreads.com/book/show/401730.Big_Red_Barn,Big Red Barn,Margaret Wise Brown,https://covers.openlibrary.org/b/id/4660150-L.jpg,https://openlibrary.org/works/OL151876W,Rhymed text and illustrations introduce the many different animals that live in the big red barn.,Big Red Barn,Margaret Wise Brown
Curious George Makes Pancakes,Margret Rey,https://www.goodreads.com/book/show/819043.Curious_George_Makes_Pancakes,Curious George makes pancakes,Margret Rey,https://covers.openlibrary.org/b/id/257683-L.jpg,https://openlibrary.org/works/OL18428406W,"Curious George, an inquisitive monkey, causes quite a stir when he tries his ""hand"" at making pancakes at a fundraiser for the children's hospital.",Curious George Makes Pancakes,Margret Rey
The Best-Loved Doll (An Owlet Book),Rebecca Caudill,https://www.goodreads.com/book/show/1572492.The_Best_Loved_Doll,The Best-Loved Doll (An Owlet Book),Rebecca Caudill,https://covers.openlibrary.org/b/id/580011-L.jpg,https://openlibrary.org/works/OL4273477W,"For a doll contest at a party, a little girl chooses to enter a doll that seems least likely to win a prize.",The Best-Loved Doll (An Owlet Book),Rebecca Caudill
The Incredible Book Eating Boy,Oliver Jeffers,https://www.goodreads.com/book/show/819910.The_Incredible_Book_Eating_Boy,The Incredible Book Eating Boy,Oliver Jeffers,https://covers.openlibrary.org/b/id/14035-L.jpg,https://openlibrary.org/works/OL5823167W,"Henry loves to eat books, until he begins to feel quite ill and decides that maybe he could do something else with the books he has been devouring.",The Incredible Book Eating Boy,Oliver Jeffers
"Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)",Bruce Coville,https://www.goodreads.com/book/show/770614.Jeremy_Thatcher_Dragon_Hatcher,"Jeremy Thatcher, Dragon Hatcher",Bruce Coville,https://covers.openlibrary.org/b/id/112794-L.jpg,https://openlibrary.org/works/OL69326W,"Small for his age but artistically talented, twelve-year-old Jeremy Thatcher unknowingly buys a dragon's egg.","Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)",Bruce Coville
The Last of the Really Great Whangdoodles,Julie Andrews Edwards,https://www.goodreads.com/book/show/10336.The_Last_of_the_Really_Great_Whangdoodles,The last of the really great whangdoodles,Julie Edwards,https://covers.openlibrary.org/b/id/6629346-L.jpg,https://openlibrary.org/works/OL103419W,"With help from an eccentric professor who gives their imaginations special intensive training, three children succeed in locating the last of the great Whangdoodles and granting his heart's desire.",The Last Of The Really Great Whangdoodles,Julie Andrews Edwards
Princess Furball,Charlotte S. Huck,https://www.goodreads.com/book/show/389902.Princess_Furball,Princess Furball,Charlotte S. Huck,https://covers.openlibrary.org/b/id/430406-L.jpg,https://openlibrary.org/works/OL2717376W,A princess in a coat of a thousand furs hides her identity from a king who falls in love with her.,Princess Furball,Charlotte S. Huck
"Magyk (Septimus Heap, #1)",Angie Sage,https://www.goodreads.com/book/show/769483.Magyk,Magyk (Septimus Heap),Angie Sage,https://covers.openlibrary.org/b/id/488367-L.jpg,https://openlibrary.org/works/OL3261609W,"The Magyk Begins HereSeptimus Heap, the seventh son of the seventh son, disappears the night he is born, pronounced dead by the midwife. That same night, the baby's father, Silas Heap, comes across an abandoned child in the snow  -- a newborn girl with violet eyes. The Heaps take her into their home, name her Jenna, and raise her as their own. But who is this mysterious baby girl, and what really happened to their beloved son Septimus?","Magyk (Septimus Heap, #1)",Angie Sage
"De brief voor de koning (De brief voor de koning, #1)",Tonke Dragt,https://www.goodreads.com/book/show/1835829.De_brief_voor_de_koning,De brief voor de koning,Tonke Dragt,https://covers.openlibrary.org/b/id/1001801-L.jpg,https://openlibrary.org/works/OL3793472W,"Vijf jongelingen moeten, voordat ze tot ridder geslagen worden, de nacht biddend en wakend doorbrengen. Een van hen, Tiuri, hoort een noodkreet van buiten en gaat op onderzoek uit. Hij belandt in een geweldig avontuur. Vanaf ca. 10 jaar.","De Brief Voor De Koning (De Brief Voor De Koning, #1)",Tonke Dragt
Blubber,Judy Blume,https://www.goodreads.com/book/show/37739.Blubber,Blubber,Judy Blume,https://covers.openlibrary.org/b/id/9268207-L.jpg,https://openlibrary.org/works/OL1838312W,"Blubber is a children's novel by Judy Blume first published in 1974. The narrator of the story is Jill Brenner, a Pennsylvania fifth-grader who joins her classmates in ostracizing and bullying Linda, an awkward and overweight girl. Linda gives an oral class report about whales and is hence nicknamed ""Blubber"" by her peers.",Blubber,Judy Blume
Chicken Sunday,Patricia Polacco,https://www.goodreads.com/book/show/443621.Chicken_Sunday,Chicken Sunday,Patricia Polacco,https://covers.openlibrary.org/b/id/2078980-L.jpg,https://openlibrary.org/works/OL25578W,"To thank Miss Eula for her wonderful Sunday chicken dinners, three children sell decorated eggs to buy her a beautiful Easter hat.",Chicken Sunday,Patricia Polacco
Katie John,Mary Calhoun,https://www.goodreads.com/book/show/1170281.Katie_John,Katie John,Mary Calhoun,https://covers.openlibrary.org/b/id/6806839-L.jpg,https://openlibrary.org/works/OL15843634W,"Katie John and her family move into an inherited house in order to sell it, but find they don't want to part with it.",Katie John,Mary Calhoun
"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",Trenton Lee Stewart,https://www.goodreads.com/book/show/2159225.The_Mysterious_Benedict_Society_and_the_Perilous_Journey,The Mysterious Benedict Society and the Perilous Journey (The mysterious Benedict Society #2),Trenton Lee Stewart,https://covers.openlibrary.org/b/id/6274740-L.jpg,https://openlibrary.org/works/OL5848456W,"The Mysterious Benedict Society is up against a new mission, significantly closer to home. After reuniting for a celebratory scavenger hunt, Reynie, Kate, Sticky, and Constance are forced to go on an unexpected search--a search to find Mr. Benedict. It seems that while he was preparing the kids' adventure, he stepped right into a trap orchestrated by the evil Mr. Curtain.

With only one week to find Mr. Benedict, the gifted foursome faces their greatest challenge of all--a challenge that will reinforce the reasons they were brought together in the first place and will require them to fight for the very namesake that united them.","The Mysterious Benedict Society And The Perilous Journey (The Mysterious Benedict Society, #2)",Trenton Lee Stewart
"Stargirl (Stargirl, #1)",Jerry Spinelli,https://www.goodreads.com/book/show/22232.Stargirl,Stargirl,Jerry Spinelli,https://covers.openlibrary.org/b/id/14860109-L.jpg,https://openlibrary.org/works/OL77100W,"A celebration of nonconformity; a tense, emotional tale about the fleeting, cruel nature of popularity--and the thrill and inspiration of first love. Ages 12+

Leo Borlock follows the unspoken rule at Mica Area High School: don't stand out--under any circumstances! Then Stargirl arrives at Mica High and everything changes--for Leo and for the entire school. After 15 years of home schooling, Stargirl bursts into tenth grade in an explosion of color and a clatter of ukulele music, enchanting the Mica student body.

But the delicate scales of popularity suddenly shift, and Stargirl is shunned for everything that makes her different. Somewhere in the midst of Stargirl's arrival and rise and fall, normal Leo Borlock has tumbled into love with her.

In a celebration of nonconformity, Jerry Spinelli weaves a tense, emotional tale about the fleeting, cruel nature of popularity--and the thrill and inspiration of first love.","Stargirl (Stargirl, #1)",Jerry Spinelli
"The War That Saved My Life (The War That Saved My Life, #1)",Kimberly Brubaker Bradley,https://www.goodreads.com/book/show/20912424-the-war-that-saved-my-life,The war that Saved my Life,Kimberly Brubaker Bradley,https://covers.openlibrary.org/b/id/7410332-L.jpg,https://openlibrary.org/works/OL17332150W,"Nine-year-old Ada has never left her one-room apartment. Her mother is too humiliated by Ada’s twisted foot to let her outside. So when her little brother Jamie is shipped out of London to escape the war, Ada doesn’t waste a minute—she sneaks out to join him.
 
So begins a new adventure of Ada, and for Susan Smith, the woman who is forced to take the two kids in. As Ada teaches herself to ride a pony, learns to read, and watches for German spies, she begins to trust Susan—and Susan begins to love Ada and Jamie. But in the end, will their bond be enough to hold them together through wartime? Or will Ada and her brother fall back into the cruel hands of their mother?","The War That Saved My Life (The War That Saved My Life, #1)",Kimberly Brubaker Bradley
The Maggie B.,Irene Haas,https://www.goodreads.com/book/show/682747.The_Maggie_B_,The Maggie B,Irene Haas,https://covers.openlibrary.org/b/id/434511-L.jpg,https://openlibrary.org/works/OL3266419W,"A little girl's wish to sail for a day on a boat named for her "" with someone nice for company "" comes true.",The Maggie B.,Irene Haas
"Eight Cousins (Eight Cousins, #1)",Louisa May Alcott,https://www.goodreads.com/book/show/14570.Eight_Cousins,Eight cousins,Louisa May Alcott,https://covers.openlibrary.org/b/id/8143360-L.jpg,https://openlibrary.org/works/OL17846238W,"Rose, a shy orphan, blossoms in the company of her spirited relatives when she takes up residence at ""The Aunt Hill."" This captivating novel by the author of Little Women offers readers of all ages endearing, inspiring stories about growing up, making friends, and facing life with kindness and courage.","Eight Cousins (Eight Cousins, #1)",Louisa May Alcott
The Old Woman Who Named Things,Cynthia Rylant,https://www.goodreads.com/book/show/224378.The_Old_Woman_Who_Named_Things,The Old Woman Who Named Things,Cynthia Rylant,https://covers.openlibrary.org/b/id/114449-L.jpg,https://openlibrary.org/works/OL64160W,An old woman who has outlived all her friends is reluctant to become too attached to the stray dog that visits her each day.,The Old Woman Who Named Things,Cynthia Rylant
Do Princesses Wear Hiking Boots?,Carmela LaVigna Coyle,https://www.goodreads.com/book/show/220289.Do_Princesses_Wear_Hiking_Boots_,Do princesses wear hiking boots?,Carmela LaVigna Coyle,https://covers.openlibrary.org/b/id/664757-L.jpg,https://openlibrary.org/works/OL5714466W,"When a little girl asks her mother about princesses, she learns that they are much like herself.",Do Princesses Wear Hiking Boots?,Carmela Lavigna Coyle
"The Worst Witch (Worst Witch, #1)",Jill Murphy,https://www.goodreads.com/book/show/351023.The_Worst_Witch,The Worst Witch (The Worst Witch #1),Jill Murphy,https://covers.openlibrary.org/b/id/108838-L.jpg,https://openlibrary.org/works/OL496118W,"Mildred Hubble is a trainee witch at Miss Cackle's Academy, and she's making an awful mess of it. She's always getting her spells wrong and she can't even ride a broomstick without crashing it. Will she ever make a real witch?","The Worst Witch (Worst Witch, #1)",Jill Murphy
